id,data,time
18828,1274,2023-10-20 09:51:13.331911
18829,1274,2023-10-20 09:51:14.333625
18830,1274,2023-10-20 09:51:14.909881
18831,921,2023-10-20 09:51:15.909878
18832,921,2023-10-20 09:51:16.330886
18833,921,2023-10-20 09:51:17.330885
18834,921,2023-10-20 09:51:17.909870
18835,921,2023-10-20 09:51:18.909896
18836,956,2023-10-20 09:51:19.331929
18837,956,2023-10-20 09:51:20.330881
18838,956,2023-10-20 09:51:20.909878
18839,956,2023-10-20 09:51:21.909893
18840,956,2023-10-20 09:51:22.330902
18841,956,2023-10-20 09:51:23.330874
18842,956,2023-10-20 09:51:23.910345
18843,956,2023-10-20 09:51:24.910179
18844,956,2023-10-20 09:51:25.330879
18845,956,2023-10-20 09:51:26.331375
18846,956,2023-10-20 09:51:26.909886
18847,956,2023-10-20 09:51:27.909895
18848,956,2023-10-20 09:51:28.330877
18849,956,2023-10-20 09:51:29.331883
18850,956,2023-10-20 09:51:29.909871
18851,956,2023-10-20 09:51:30.911551
18852,956,2023-10-20 09:51:31.330875
18853,956,2023-10-20 09:51:32.330886
18854,956,2023-10-20 09:51:32.909868
18855,956,2023-10-20 09:51:33.909886
18856,956,2023-10-20 09:51:34.330908
18857,956,2023-10-20 09:51:35.330905
18858,956,2023-10-20 09:51:35.910054
18859,956,2023-10-20 09:51:36.910488
18860,956,2023-10-20 09:51:37.330901
18861,956,2023-10-20 09:51:38.331883
18862,956,2023-10-20 09:51:38.909915
18863,956,2023-10-20 09:51:39.909879
18864,956,2023-10-20 09:51:40.330898
18865,1194,2023-10-20 09:51:41.330874
18866,1194,2023-10-20 09:51:41.909898
18867,1194,2023-10-20 09:51:42.909891
18868,1194,2023-10-20 09:51:43.331589
18869,1194,2023-10-20 09:51:44.330914
18870,1194,2023-10-20 09:51:44.909893
18871,987,2023-10-20 09:51:45.909885
18872,987,2023-10-20 09:51:46.330912
18873,1031,2023-10-20 09:51:47.331465
18874,1031,2023-10-20 09:51:47.909902
18875,1031,2023-10-20 09:51:48.909877
18876,1002,2023-10-20 09:51:49.330910
18877,1002,2023-10-20 09:51:50.330906
18878,1002,2023-10-20 09:51:50.912117
18879,942,2023-10-20 09:51:51.909900
18880,942,2023-10-20 09:51:52.330947
18881,1060,2023-10-20 09:51:53.330901
18882,1060,2023-10-20 09:51:53.910895
18883,1060,2023-10-20 09:51:54.909906
18884,1154,2023-10-20 09:51:55.331100
18885,1154,2023-10-20 09:51:56.330906
18886,1154,2023-10-20 09:51:56.909886
18887,1261,2023-10-20 09:51:57.910397
18888,1261,2023-10-20 09:51:58.330906
18889,583,2023-10-20 09:51:59.330885
18890,583,2023-10-20 09:51:59.909909
18891,583,2023-10-20 09:52:00.912162
18892,1052,2023-10-20 09:52:01.330950
18893,1052,2023-10-20 09:52:02.330905
18894,1052,2023-10-20 09:52:02.909901
18895,983,2023-10-20 09:52:03.909905
18896,983,2023-10-20 09:52:04.330896
18897,1175,2023-10-20 09:52:05.330902
18898,1175,2023-10-20 09:52:05.909916
18899,1175,2023-10-20 09:52:06.909911
18900,1124,2023-10-20 09:52:07.330908
18901,1124,2023-10-20 09:52:08.330884
18902,1124,2023-10-20 09:52:08.908910
18903,1124,2023-10-20 09:52:09.909901
18904,1124,2023-10-20 09:52:10.331904
18905,956,2023-10-20 09:52:11.331880
18906,956,2023-10-20 09:52:11.909919
18907,956,2023-10-20 09:52:12.909905
18908,1001,2023-10-20 09:52:13.330907
18909,1001,2023-10-20 09:52:14.331720
18910,1001,2023-10-20 09:52:14.909883
18911,1001,2023-10-20 09:52:15.909918
18912,1001,2023-10-20 09:52:16.330920
18913,1001,2023-10-20 09:52:17.330917
18914,1001,2023-10-20 09:52:17.909923
18915,1001,2023-10-20 09:52:18.909940
18916,1030,2023-10-20 09:52:19.331922
18917,1030,2023-10-20 09:52:20.330896
18918,1030,2023-10-20 09:52:20.909906
18919,1293,2023-10-20 09:52:21.909916
18920,1293,2023-10-20 09:52:22.331196
18921,1041,2023-10-20 09:52:23.330905
18922,1041,2023-10-20 09:52:23.909928
18923,1041,2023-10-20 09:52:24.909908
18924,1182,2023-10-20 09:52:25.331588
18925,1182,2023-10-20 09:52:26.331905
18926,556,2023-10-20 09:52:26.909903
18927,556,2023-10-20 09:52:27.909985
18928,556,2023-10-20 09:52:28.330907
18929,819,2023-10-20 09:52:29.330917
18930,819,2023-10-20 09:52:29.909985
18931,819,2023-10-20 09:52:30.909912
18932,1250,2023-10-20 09:52:31.330900
18933,1250,2023-10-20 09:52:32.330922
18934,1250,2023-10-20 09:52:32.909983
18935,1250,2023-10-20 09:52:33.909891
18936,1250,2023-10-20 09:52:34.331554
18937,1250,2023-10-20 09:52:35.330905
18938,1250,2023-10-20 09:52:35.909930
18939,1250,2023-10-20 09:52:36.910545
18940,1221,2023-10-20 09:52:37.330919
18941,1221,2023-10-20 09:52:38.330904
18942,1221,2023-10-20 09:52:38.909922
18943,1222,2023-10-20 09:52:39.909902
18944,1222,2023-10-20 09:52:40.330967
18945,982,2023-10-20 09:52:41.330908
18946,982,2023-10-20 09:52:41.909919
18947,982,2023-10-20 09:52:42.909932
18948,980,2023-10-20 09:52:43.330911
18949,980,2023-10-20 09:52:44.330907
18950,980,2023-10-20 09:52:44.909918
18951,1173,2023-10-20 09:52:45.909920
18952,1173,2023-10-20 09:52:46.331062
18953,1218,2023-10-20 09:52:47.332598
18954,1218,2023-10-20 09:52:47.909918
18955,1218,2023-10-20 09:52:48.910928
18956,1205,2023-10-20 09:52:49.330920
18957,1205,2023-10-20 09:52:50.330956
18958,1205,2023-10-20 09:52:50.909913
18959,1205,2023-10-20 09:52:51.909920
18960,1205,2023-10-20 09:52:52.330928
18961,1180,2023-10-20 09:52:53.330934
18962,1180,2023-10-20 09:52:53.909983
18963,1180,2023-10-20 09:52:54.909923
18964,1164,2023-10-20 09:52:55.330934
18965,1164,2023-10-20 09:52:56.331944
18966,1164,2023-10-20 09:52:56.909926
18967,1156,2023-10-20 09:52:57.909913
18968,1156,2023-10-20 09:52:58.330938
18969,1097,2023-10-20 09:52:59.330923
18970,1097,2023-10-20 09:52:59.909940
18971,1097,2023-10-20 09:53:00.909950
18972,1084,2023-10-20 09:53:01.330922
18973,1084,2023-10-20 09:53:02.330930
18974,1084,2023-10-20 09:53:02.909955
18975,1138,2023-10-20 09:53:03.909928
18976,1138,2023-10-20 09:53:04.330915
18977,616,2023-10-20 09:53:05.330929
18978,616,2023-10-20 09:53:05.910127
18979,616,2023-10-20 09:53:06.909932
18980,953,2023-10-20 09:53:07.330918
18981,953,2023-10-20 09:53:08.330924
18982,953,2023-10-20 09:53:08.909951
18983,950,2023-10-20 09:53:09.909923
18984,950,2023-10-20 09:53:10.330990
18985,1080,2023-10-20 09:53:11.331954
18986,1080,2023-10-20 09:53:11.909927
18987,1080,2023-10-20 09:53:12.909931
18988,1182,2023-10-20 09:53:13.330940
18989,1182,2023-10-20 09:53:14.331000
18990,527,2023-10-20 09:53:14.909952
18991,527,2023-10-20 09:53:15.909955
18992,527,2023-10-20 09:53:16.330932
18993,934,2023-10-20 09:53:17.330926
18994,934,2023-10-20 09:53:17.909978
18995,934,2023-10-20 09:53:18.909940
18996,1112,2023-10-20 09:53:19.330930
18997,1112,2023-10-20 09:53:20.330945
18998,1112,2023-10-20 09:53:20.909928
18999,1084,2023-10-20 09:53:21.909948
19000,1084,2023-10-20 09:53:22.335288
19001,1053,2023-10-20 09:53:23.330947
19002,1053,2023-10-20 09:53:23.909958
19003,496,2023-10-20 09:53:24.909932
19004,496,2023-10-20 09:53:25.331146
19005,496,2023-10-20 09:53:26.330942
19006,374,2023-10-20 09:53:26.909951
19007,374,2023-10-20 09:53:27.909932
19008,374,2023-10-20 09:53:28.333936
19009,809,2023-10-20 09:53:29.330931
19010,809,2023-10-20 09:53:29.909939
19011,534,2023-10-20 09:53:30.909947
19012,534,2023-10-20 09:53:31.331664
19013,534,2023-10-20 09:53:32.330946
19014,544,2023-10-20 09:53:32.909952
19015,544,2023-10-20 09:53:33.910739
19016,544,2023-10-20 09:53:34.330931
19017,599,2023-10-20 09:53:35.330973
19018,599,2023-10-20 09:53:35.909951
19019,473,2023-10-20 09:53:36.909933
19020,473,2023-10-20 09:53:37.330946
19021,473,2023-10-20 09:53:38.331016
19022,473,2023-10-20 09:53:38.909947
19023,887,2023-10-20 09:53:39.909948
19024,887,2023-10-20 09:53:40.332647
19025,984,2023-10-20 09:53:41.330946
19026,984,2023-10-20 09:53:41.910961
19027,588,2023-10-20 09:53:42.909941
19028,588,2023-10-20 09:53:43.330968
19029,588,2023-10-20 09:53:44.330950
19030,802,2023-10-20 09:53:44.909950
19031,802,2023-10-20 09:53:45.909936
19032,802,2023-10-20 09:53:46.330957
19033,918,2023-10-20 09:53:47.330977
19034,918,2023-10-20 09:53:47.910043
19035,474,2023-10-20 09:53:48.909981
19036,474,2023-10-20 09:53:49.330950
19037,474,2023-10-20 09:53:50.330964
19038,618,2023-10-20 09:53:50.910017
19039,618,2023-10-20 09:53:51.909956
19040,618,2023-10-20 09:53:52.330959
19041,614,2023-10-20 09:53:53.331935
19042,614,2023-10-20 09:53:53.909947
19043,586,2023-10-20 09:53:54.909962
19044,586,2023-10-20 09:53:55.331952
19045,586,2023-10-20 09:53:56.330936
19046,410,2023-10-20 09:53:56.909952
19047,410,2023-10-20 09:53:57.909957
19048,410,2023-10-20 09:53:58.331565
19049,713,2023-10-20 09:53:59.331983
19050,713,2023-10-20 09:53:59.910152
19051,546,2023-10-20 09:54:00.909937
19052,546,2023-10-20 09:54:01.330953
19053,546,2023-10-20 09:54:02.330961
19054,408,2023-10-20 09:54:02.909968
19055,408,2023-10-20 09:54:03.909984
19056,408,2023-10-20 09:54:04.330960
19057,470,2023-10-20 09:54:05.330952
19058,470,2023-10-20 09:54:05.910013
19059,608,2023-10-20 09:54:06.909980
19060,608,2023-10-20 09:54:07.330978
19061,608,2023-10-20 09:54:08.331097
19062,912,2023-10-20 09:54:08.909960
19063,912,2023-10-20 09:54:09.910548
19064,912,2023-10-20 09:54:10.331983
19065,943,2023-10-20 09:54:11.331029
19066,943,2023-10-20 09:54:11.909978
19067,958,2023-10-20 09:54:12.909968
19068,958,2023-10-20 09:54:13.330963
19069,958,2023-10-20 09:54:14.330985
19070,942,2023-10-20 09:54:14.909965
19071,942,2023-10-20 09:54:15.910004
19072,942,2023-10-20 09:54:16.331005
19073,833,2023-10-20 09:54:17.330973
19074,833,2023-10-20 09:54:17.909953
19075,887,2023-10-20 09:54:18.910509
19076,887,2023-10-20 09:54:19.330973
19077,887,2023-10-20 09:54:20.331038
19078,908,2023-10-20 09:54:20.909984
19079,908,2023-10-20 09:54:21.909972
19080,908,2023-10-20 09:54:22.330964
19081,891,2023-10-20 09:54:23.330973
19082,891,2023-10-20 09:54:23.909970
19083,911,2023-10-20 09:54:24.909973
19084,911,2023-10-20 09:54:25.331470
19085,911,2023-10-20 09:54:26.330964
19086,862,2023-10-20 09:54:26.909993
19087,862,2023-10-20 09:54:27.909992
19088,862,2023-10-20 09:54:28.330957
19089,879,2023-10-20 09:54:29.330953
19090,879,2023-10-20 09:54:29.909973
19091,860,2023-10-20 09:54:30.909969
19092,860,2023-10-20 09:54:31.330970
19093,860,2023-10-20 09:54:32.331034
19094,831,2023-10-20 09:54:32.909970
19095,831,2023-10-20 09:54:33.909988
19096,831,2023-10-20 09:54:34.330974
19097,823,2023-10-20 09:54:35.330967
19098,823,2023-10-20 09:54:35.909994
19099,827,2023-10-20 09:54:36.909986
19100,827,2023-10-20 09:54:37.331566
19101,827,2023-10-20 09:54:38.331583
19102,837,2023-10-20 09:54:38.909980
19103,837,2023-10-20 09:54:39.909998
19104,837,2023-10-20 09:54:40.330980
19105,863,2023-10-20 09:54:41.330959
19106,863,2023-10-20 09:54:41.909978
19107,850,2023-10-20 09:54:42.909975
19108,850,2023-10-20 09:54:43.332518
19109,850,2023-10-20 09:54:44.330985
19110,799,2023-10-20 09:54:44.910643
19111,799,2023-10-20 09:54:45.913990
19112,799,2023-10-20 09:54:46.330987
19113,813,2023-10-20 09:54:47.334386
19114,813,2023-10-20 09:54:47.909999
19115,801,2023-10-20 09:54:48.909988
19116,801,2023-10-20 09:54:49.330967
19117,801,2023-10-20 09:54:50.330976
19118,774,2023-10-20 09:54:50.910124
19119,774,2023-10-20 09:54:51.909999
19120,774,2023-10-20 09:54:52.330975
19121,779,2023-10-20 09:54:53.330988
19122,779,2023-10-20 09:54:53.910596
19123,791,2023-10-20 09:54:54.909989
19124,791,2023-10-20 09:54:55.330993
19125,791,2023-10-20 09:54:56.330975
19126,771,2023-10-20 09:54:56.909983
19127,771,2023-10-20 09:54:57.909996
19128,771,2023-10-20 09:54:58.330969
19129,745,2023-10-20 09:54:59.330989
19130,745,2023-10-20 09:54:59.910003
19131,742,2023-10-20 09:55:00.910003
19132,742,2023-10-20 09:55:01.331005
19133,742,2023-10-20 09:55:02.331986
19134,752,2023-10-20 09:55:02.909982
19135,752,2023-10-20 09:55:03.910204
19136,752,2023-10-20 09:55:04.331025
19137,731,2023-10-20 09:55:05.331045
19138,731,2023-10-20 09:55:05.909994
19139,721,2023-10-20 09:55:06.909990
19140,721,2023-10-20 09:55:07.333006
19141,721,2023-10-20 09:55:08.331166
19142,716,2023-10-20 09:55:08.910451
19143,716,2023-10-20 09:55:09.909960
19144,716,2023-10-20 09:55:10.331166
19145,753,2023-10-20 09:55:11.330649
19146,753,2023-10-20 09:55:11.914214
19147,740,2023-10-20 09:55:12.909445
19148,740,2023-10-20 09:55:13.330630
19149,740,2023-10-20 09:55:14.331261
19150,732,2023-10-20 09:55:14.910462
19151,732,2023-10-20 09:55:15.909951
19152,732,2023-10-20 09:55:16.331146
19153,718,2023-10-20 09:55:17.332914
19154,718,2023-10-20 09:55:17.909931
19155,699,2023-10-20 09:55:18.909479
19156,699,2023-10-20 09:55:19.331666
19157,699,2023-10-20 09:55:20.331886
19158,690,2023-10-20 09:55:20.910461
19159,690,2023-10-20 09:55:21.909955
19160,690,2023-10-20 09:55:22.331144
19161,716,2023-10-20 09:55:23.331177
19162,716,2023-10-20 09:55:23.909938
19163,732,2023-10-20 09:55:24.910462
19164,732,2023-10-20 09:55:25.331662
19165,732,2023-10-20 09:55:26.330968
19166,725,2023-10-20 09:55:26.909972
19167,725,2023-10-20 09:55:27.909971
19168,725,2023-10-20 09:55:28.331570
19169,683,2023-10-20 09:55:29.332644
19170,683,2023-10-20 09:55:29.909970
19171,699,2023-10-20 09:55:30.909992
19172,699,2023-10-20 09:55:31.331692
19173,699,2023-10-20 09:55:32.330989
19174,694,2023-10-20 09:55:32.909987
19175,694,2023-10-20 09:55:33.910063
19176,694,2023-10-20 09:55:34.330945
19177,664,2023-10-20 09:55:35.331010
19178,664,2023-10-20 09:55:35.909993
19179,663,2023-10-20 09:55:36.909973
19180,663,2023-10-20 09:55:37.333594
19181,663,2023-10-20 09:55:38.331968
19182,650,2023-10-20 09:55:38.910781
19183,650,2023-10-20 09:55:39.909979
19184,650,2023-10-20 09:55:40.331983
19185,658,2023-10-20 09:55:41.330991
19186,658,2023-10-20 09:55:41.909984
19187,645,2023-10-20 09:55:42.909988
19188,645,2023-10-20 09:55:43.330994
19189,645,2023-10-20 09:55:44.331105
19190,641,2023-10-20 09:55:44.909999
19191,641,2023-10-20 09:55:45.910040
19192,641,2023-10-20 09:55:46.330978
19193,631,2023-10-20 09:55:47.330981
19194,631,2023-10-20 09:55:47.909981
19195,643,2023-10-20 09:55:48.911002
19196,643,2023-10-20 09:55:49.330998
19197,643,2023-10-20 09:55:50.331037
19198,607,2023-10-20 09:55:50.910003
19199,607,2023-10-20 09:55:51.909987
19200,607,2023-10-20 09:55:52.331585
19201,586,2023-10-20 09:55:53.331682
19202,586,2023-10-20 09:55:53.910795
19203,592,2023-10-20 09:55:54.910000
19204,592,2023-10-20 09:55:55.330971
19205,592,2023-10-20 09:55:56.330999
19206,603,2023-10-20 09:55:56.909981
19207,603,2023-10-20 09:55:57.910469
19208,603,2023-10-20 09:55:58.330973
19209,650,2023-10-20 09:55:59.331057
19210,650,2023-10-20 09:55:59.909978
19211,601,2023-10-20 09:56:00.910094
19212,601,2023-10-20 09:56:01.330988
19213,601,2023-10-20 09:56:02.331184
19214,593,2023-10-20 09:56:02.909989
19215,593,2023-10-20 09:56:03.910719
19216,593,2023-10-20 09:56:04.330974
19217,597,2023-10-20 09:56:05.331012
19218,597,2023-10-20 09:56:05.910003
19219,572,2023-10-20 09:56:06.909994
19220,572,2023-10-20 09:56:07.330974
19221,572,2023-10-20 09:56:08.330993
19222,548,2023-10-20 09:56:08.910024
19223,548,2023-10-20 09:56:09.910001
19224,548,2023-10-20 09:56:10.331304
19225,556,2023-10-20 09:56:11.331064
19226,556,2023-10-20 09:56:11.910058
19227,572,2023-10-20 09:56:12.910534
19228,572,2023-10-20 09:56:13.330983
19229,572,2023-10-20 09:56:14.330984
19230,543,2023-10-20 09:56:14.910008
19231,543,2023-10-20 09:56:15.910044
19232,543,2023-10-20 09:56:16.331078
19233,537,2023-10-20 09:56:17.331045
19234,537,2023-10-20 09:56:17.910039
19235,542,2023-10-20 09:56:18.909988
19236,542,2023-10-20 09:56:19.331716
19237,542,2023-10-20 09:56:20.331012
19238,525,2023-10-20 09:56:20.909999
19239,525,2023-10-20 09:56:21.910001
19240,525,2023-10-20 09:56:22.332002
19241,521,2023-10-20 09:56:23.331017
19242,521,2023-10-20 09:56:23.912890
19243,523,2023-10-20 09:56:24.909998
19244,523,2023-10-20 09:56:25.331008
19245,523,2023-10-20 09:56:26.330984
19246,515,2023-10-20 09:56:26.910000
19247,515,2023-10-20 09:56:27.910055
19248,515,2023-10-20 09:56:28.331995
19249,482,2023-10-20 09:56:29.331011
19250,482,2023-10-20 09:56:29.910011
19251,493,2023-10-20 09:56:30.910008
19252,493,2023-10-20 09:56:31.331992
19253,493,2023-10-20 09:56:32.331250
19254,468,2023-10-20 09:56:32.910020
19255,468,2023-10-20 09:56:33.910010
19256,468,2023-10-20 09:56:34.331008
19257,463,2023-10-20 09:56:35.330995
19258,463,2023-10-20 09:56:35.910013
19259,466,2023-10-20 09:56:36.910005
19260,466,2023-10-20 09:56:37.332067
19261,466,2023-10-20 09:56:38.332002
19262,471,2023-10-20 09:56:38.910667
19263,471,2023-10-20 09:56:39.909990
19264,471,2023-10-20 09:56:40.331002
19265,443,2023-10-20 09:56:41.331024
19266,443,2023-10-20 09:56:41.910079
19267,465,2023-10-20 09:56:42.910006
19268,465,2023-10-20 09:56:43.331000
19269,465,2023-10-20 09:56:44.331017
19270,452,2023-10-20 09:56:44.910101
19271,452,2023-10-20 09:56:45.910027
19272,452,2023-10-20 09:56:46.330995
19273,412,2023-10-20 09:56:47.331011
19274,412,2023-10-20 09:56:47.910011
19275,424,2023-10-20 09:56:48.910012
19276,424,2023-10-20 09:56:49.331034
19277,424,2023-10-20 09:56:50.331002
19278,444,2023-10-20 09:56:50.910002
19279,444,2023-10-20 09:56:51.910010
19280,444,2023-10-20 09:56:52.331020
19281,411,2023-10-20 09:56:53.331016
19282,411,2023-10-20 09:56:53.910002
19283,397,2023-10-20 09:56:54.910031
19284,397,2023-10-20 09:56:55.331008
19285,397,2023-10-20 09:56:56.331009
19286,423,2023-10-20 09:56:56.910003
19287,423,2023-10-20 09:56:57.910021
19288,423,2023-10-20 09:56:58.332023
19289,398,2023-10-20 09:56:59.331226
19290,398,2023-10-20 09:56:59.910012
19291,374,2023-10-20 09:57:00.910032
19292,374,2023-10-20 09:57:01.331029
19293,374,2023-10-20 09:57:02.331029
19294,374,2023-10-20 09:57:02.910036
19295,374,2023-10-20 09:57:03.910027
19296,374,2023-10-20 09:57:04.331108
19516,959,2023-10-20 09:58:54.910111
19517,959,2023-10-20 09:58:55.332086
19518,959,2023-10-20 09:58:56.331063
19519,947,2023-10-20 09:58:56.910065
19520,947,2023-10-20 09:58:57.910064
19521,947,2023-10-20 09:58:58.331054
19522,774,2023-10-20 09:58:59.331080
19523,774,2023-10-20 09:58:59.910076
19524,902,2023-10-20 09:59:00.910087
19525,902,2023-10-20 09:59:01.331061
19526,902,2023-10-20 09:59:02.331073
19527,629,2023-10-20 09:59:02.910073
19528,629,2023-10-20 09:59:03.910090
19529,629,2023-10-20 09:59:04.331096
19530,857,2023-10-20 09:59:05.331080
19531,857,2023-10-20 09:59:05.910060
19532,895,2023-10-20 09:59:06.910052
19533,895,2023-10-20 09:59:07.331075
19534,895,2023-10-20 09:59:08.331079
19535,886,2023-10-20 09:59:08.910087
19536,886,2023-10-20 09:59:09.910081
19537,886,2023-10-20 09:59:10.333442
19538,746,2023-10-20 09:59:11.331057
19539,746,2023-10-20 09:59:11.910105
19540,819,2023-10-20 09:59:12.910085
19541,819,2023-10-20 09:59:13.331082
19542,819,2023-10-20 09:59:14.331091
19543,836,2023-10-20 09:59:14.910083
19544,836,2023-10-20 09:59:15.910063
19545,836,2023-10-20 09:59:16.331080
19546,822,2023-10-20 09:59:17.331083
19547,822,2023-10-20 09:59:17.910102
19548,831,2023-10-20 09:59:18.910077
19549,831,2023-10-20 09:59:19.331102
19550,831,2023-10-20 09:59:20.331091
19551,815,2023-10-20 09:59:20.910073
19552,815,2023-10-20 09:59:21.910072
19553,815,2023-10-20 09:59:22.331098
19554,795,2023-10-20 09:59:23.332698
19555,795,2023-10-20 09:59:23.910085
19556,809,2023-10-20 09:59:24.910077
19557,809,2023-10-20 09:59:25.331107
19558,809,2023-10-20 09:59:26.332101
19559,759,2023-10-20 09:59:26.910711
19560,759,2023-10-20 09:59:27.910099
19561,759,2023-10-20 09:59:28.331087
19562,759,2023-10-20 09:59:29.331077
19563,759,2023-10-20 09:59:29.910068
19564,727,2023-10-20 09:59:30.910080
19565,727,2023-10-20 09:59:31.331080
19566,727,2023-10-20 09:59:32.331078
19567,738,2023-10-20 09:59:32.911090
19568,738,2023-10-20 09:59:33.910092
19569,738,2023-10-20 09:59:34.331085
19570,720,2023-10-20 09:59:35.331067
19571,720,2023-10-20 09:59:35.910105
19572,728,2023-10-20 09:59:36.910096
19573,728,2023-10-20 09:59:37.331088
19574,728,2023-10-20 09:59:38.331086
19575,695,2023-10-20 09:59:38.910085
19576,695,2023-10-20 09:59:39.911741
19577,695,2023-10-20 09:59:40.331406
19578,704,2023-10-20 09:59:41.331073
19579,704,2023-10-20 09:59:41.910096
19580,693,2023-10-20 09:59:42.910098
19581,693,2023-10-20 09:59:43.331093
19582,693,2023-10-20 09:59:44.331078
19583,650,2023-10-20 09:59:44.910089
19584,650,2023-10-20 09:59:45.910190
19585,650,2023-10-20 09:59:46.331188
19586,649,2023-10-20 09:59:47.331102
19587,649,2023-10-20 09:59:47.910088
19588,636,2023-10-20 09:59:48.910106
19589,636,2023-10-20 09:59:49.331088
19590,636,2023-10-20 09:59:50.331060
19591,616,2023-10-20 09:59:50.910090
19592,616,2023-10-20 09:59:51.910086
19593,616,2023-10-20 09:59:52.331159
19594,644,2023-10-20 09:59:53.331107
19595,644,2023-10-20 09:59:53.910111
19596,608,2023-10-20 09:59:54.910099
19597,608,2023-10-20 09:59:55.331085
19598,608,2023-10-20 09:59:56.331115
19599,618,2023-10-20 09:59:56.912302
19600,618,2023-10-20 09:59:57.910208
19601,618,2023-10-20 09:59:58.331091
19602,614,2023-10-20 09:59:59.332092
19603,614,2023-10-20 09:59:59.910109
19604,598,2023-10-20 10:00:00.910108
