id,data,time
18820,1274,2023-10-20 09:50:44.909855
18821,1274,2023-10-20 09:50:45.330870
18822,1274,2023-10-20 09:50:45.909874
18823,1274,2023-10-20 09:50:46.330857
18824,1274,2023-10-20 09:50:46.910108
18825,1274,2023-10-20 09:50:47.331879
18826,1274,2023-10-20 09:50:47.909857
18827,1274,2023-10-20 09:50:48.330873
18828,1274,2023-10-20 09:50:48.909848
18829,1274,2023-10-20 09:50:49.330890
18830,1274,2023-10-20 09:50:49.909868
18831,1274,2023-10-20 09:50:50.331920
18832,1274,2023-10-20 09:50:50.909867
18833,1274,2023-10-20 09:50:51.330880
18834,1274,2023-10-20 09:50:51.909859
18835,1274,2023-10-20 09:50:52.330855
18836,1274,2023-10-20 09:50:52.909858
18837,1274,2023-10-20 09:50:53.330864
18838,1274,2023-10-20 09:50:53.909863
18839,1274,2023-10-20 09:50:54.330883
18840,1274,2023-10-20 09:50:54.909859
18841,1274,2023-10-20 09:50:55.330849
18842,1274,2023-10-20 09:50:55.909870
18843,1274,2023-10-20 09:50:56.330857
18844,1274,2023-10-20 09:50:56.909848
18845,1274,2023-10-20 09:50:57.330900
18846,1274,2023-10-20 09:50:57.909882
18847,1274,2023-10-20 09:50:58.330882
18848,1274,2023-10-20 09:50:58.909875
18849,1274,2023-10-20 09:50:59.330886
18850,1274,2023-10-20 09:50:59.909853
18851,1274,2023-10-20 09:51:00.330870
18852,1274,2023-10-20 09:51:00.911005
18853,1274,2023-10-20 09:51:01.330882
18854,1274,2023-10-20 09:51:01.909888
18855,1274,2023-10-20 09:51:02.330923
18856,1274,2023-10-20 09:51:02.910466
18857,1274,2023-10-20 09:51:03.330907
18858,1274,2023-10-20 09:51:03.909876
18859,1274,2023-10-20 09:51:04.331561
18860,1274,2023-10-20 09:51:04.909860
18861,1274,2023-10-20 09:51:05.330865
18862,1274,2023-10-20 09:51:05.909864
18863,1274,2023-10-20 09:51:06.330893
18864,1274,2023-10-20 09:51:06.909904
18865,1274,2023-10-20 09:51:07.331067
18866,1274,2023-10-20 09:51:07.909875
18867,1274,2023-10-20 09:51:08.330872
18868,1274,2023-10-20 09:51:08.909875
18869,1274,2023-10-20 09:51:09.331330
18870,1274,2023-10-20 09:51:09.909870
18871,1274,2023-10-20 09:51:10.332445
18872,1274,2023-10-20 09:51:10.909868
18873,1274,2023-10-20 09:51:11.331047
18874,1274,2023-10-20 09:51:11.911868
18875,1274,2023-10-20 09:51:12.330874
18876,1274,2023-10-20 09:51:12.910302
18877,1274,2023-10-20 09:51:13.331911
18878,1274,2023-10-20 09:51:13.909872
18879,1274,2023-10-20 09:51:14.333625
18880,1274,2023-10-20 09:51:14.909881
18881,921,2023-10-20 09:51:15.330866
18882,921,2023-10-20 09:51:15.909878
18883,921,2023-10-20 09:51:16.330886
18884,921,2023-10-20 09:51:16.909876
18885,921,2023-10-20 09:51:17.330885
18886,921,2023-10-20 09:51:17.909870
18887,921,2023-10-20 09:51:18.330873
18888,921,2023-10-20 09:51:18.909896
18889,956,2023-10-20 09:51:19.331929
18890,956,2023-10-20 09:51:19.909885
18891,956,2023-10-20 09:51:20.330881
18892,956,2023-10-20 09:51:20.909878
18893,956,2023-10-20 09:51:21.330890
18894,956,2023-10-20 09:51:21.909893
18895,956,2023-10-20 09:51:22.330902
18896,956,2023-10-20 09:51:22.909885
18897,956,2023-10-20 09:51:23.330874
18898,956,2023-10-20 09:51:23.910345
18899,956,2023-10-20 09:51:24.333102
18900,956,2023-10-20 09:51:24.910179
18901,956,2023-10-20 09:51:25.330879
18902,956,2023-10-20 09:51:25.909873
18903,956,2023-10-20 09:51:26.331375
18904,956,2023-10-20 09:51:26.909886
18905,956,2023-10-20 09:51:27.331878
18906,956,2023-10-20 09:51:27.909895
18907,956,2023-10-20 09:51:28.330877
18908,956,2023-10-20 09:51:28.909887
18909,956,2023-10-20 09:51:29.331883
18910,956,2023-10-20 09:51:29.909871
18911,956,2023-10-20 09:51:30.330866
18912,956,2023-10-20 09:51:30.911551
18913,956,2023-10-20 09:51:31.330875
18914,956,2023-10-20 09:51:31.909871
18915,956,2023-10-20 09:51:32.330886
18916,956,2023-10-20 09:51:32.909868
18917,956,2023-10-20 09:51:33.330873
18918,956,2023-10-20 09:51:33.909886
18919,956,2023-10-20 09:51:34.330908
18920,956,2023-10-20 09:51:34.909890
18921,956,2023-10-20 09:51:35.330905
18922,956,2023-10-20 09:51:35.910054
18923,956,2023-10-20 09:51:36.330867
18924,956,2023-10-20 09:51:36.910488
18925,956,2023-10-20 09:51:37.330901
18926,956,2023-10-20 09:51:37.910035
18927,956,2023-10-20 09:51:38.331883
18928,956,2023-10-20 09:51:38.909915
18929,956,2023-10-20 09:51:39.330885
18930,956,2023-10-20 09:51:39.909879
18931,956,2023-10-20 09:51:40.330898
18932,956,2023-10-20 09:51:40.911411
18933,1194,2023-10-20 09:51:41.330874
18934,1194,2023-10-20 09:51:41.909898
18935,1194,2023-10-20 09:51:42.330976
18936,1194,2023-10-20 09:51:42.909891
18937,1194,2023-10-20 09:51:43.331589
18938,1194,2023-10-20 09:51:43.909892
18939,1194,2023-10-20 09:51:44.330914
18940,1194,2023-10-20 09:51:44.909893
18941,987,2023-10-20 09:51:45.330912
18942,987,2023-10-20 09:51:45.909885
18943,987,2023-10-20 09:51:46.330912
18944,987,2023-10-20 09:51:46.909902
18945,1031,2023-10-20 09:51:47.331465
18946,1031,2023-10-20 09:51:47.909902
18947,1031,2023-10-20 09:51:48.330932
18948,1031,2023-10-20 09:51:48.909877
18949,1002,2023-10-20 09:51:49.330910
18950,1002,2023-10-20 09:51:49.909879
18951,1002,2023-10-20 09:51:50.330906
18952,1002,2023-10-20 09:51:50.912117
18953,942,2023-10-20 09:51:51.333054
18954,942,2023-10-20 09:51:51.909900
18955,942,2023-10-20 09:51:52.330947
18956,942,2023-10-20 09:51:52.909899
18957,1060,2023-10-20 09:51:53.330901
18958,1060,2023-10-20 09:51:53.910895
18959,1060,2023-10-20 09:51:54.330924
18960,1060,2023-10-20 09:51:54.909906
18961,1154,2023-10-20 09:51:55.331100
18962,1154,2023-10-20 09:51:55.909900
18963,1154,2023-10-20 09:51:56.330906
18964,1154,2023-10-20 09:51:56.909886
18965,1261,2023-10-20 09:51:57.331052
18966,1261,2023-10-20 09:51:57.910397
18967,1261,2023-10-20 09:51:58.330906
18968,583,2023-10-20 09:51:58.910898
18969,583,2023-10-20 09:51:59.330885
18970,583,2023-10-20 09:51:59.909909
18971,583,2023-10-20 09:52:00.330899
18972,583,2023-10-20 09:52:00.912162
18973,1052,2023-10-20 09:52:01.330950
18974,1052,2023-10-20 09:52:01.910535
18975,1052,2023-10-20 09:52:02.330905
18976,1052,2023-10-20 09:52:02.909901
18977,983,2023-10-20 09:52:03.330904
18978,983,2023-10-20 09:52:03.909905
18979,983,2023-10-20 09:52:04.330896
18980,983,2023-10-20 09:52:04.909897
18981,1175,2023-10-20 09:52:05.330902
18982,1175,2023-10-20 09:52:05.909916
18983,1175,2023-10-20 09:52:06.331915
18984,1175,2023-10-20 09:52:06.909911
18985,1124,2023-10-20 09:52:07.330908
18986,1124,2023-10-20 09:52:07.909898
18987,1124,2023-10-20 09:52:08.330884
18988,1124,2023-10-20 09:52:08.908910
18989,1124,2023-10-20 09:52:09.330886
18990,1124,2023-10-20 09:52:09.909901
18991,1124,2023-10-20 09:52:10.331904
18992,1124,2023-10-20 09:52:10.913403
18993,956,2023-10-20 09:52:11.331880
18994,956,2023-10-20 09:52:11.909919
18995,956,2023-10-20 09:52:12.331644
18996,956,2023-10-20 09:52:12.909905
18997,1001,2023-10-20 09:52:13.330907
18998,1001,2023-10-20 09:52:13.909898
18999,1001,2023-10-20 09:52:14.331720
19000,1001,2023-10-20 09:52:14.909883
19001,1001,2023-10-20 09:52:15.330964
19002,1001,2023-10-20 09:52:15.909918
19003,1001,2023-10-20 09:52:16.330920
19004,1001,2023-10-20 09:52:16.909912
19005,1001,2023-10-20 09:52:17.330917
19006,1001,2023-10-20 09:52:17.909923
19007,1001,2023-10-20 09:52:18.331906
19008,1001,2023-10-20 09:52:18.909940
19009,1030,2023-10-20 09:52:19.331922
19010,1030,2023-10-20 09:52:19.909959
19011,1030,2023-10-20 09:52:20.330896
19012,1030,2023-10-20 09:52:20.909906
19013,1293,2023-10-20 09:52:21.331002
19014,1293,2023-10-20 09:52:21.909916
19015,1293,2023-10-20 09:52:22.331196
19016,1293,2023-10-20 09:52:22.909913
19017,1041,2023-10-20 09:52:23.330905
19018,1041,2023-10-20 09:52:23.909928
19019,1041,2023-10-20 09:52:24.331929
19020,1041,2023-10-20 09:52:24.909908
19021,1182,2023-10-20 09:52:25.331588
19022,1182,2023-10-20 09:52:25.909949
19023,1182,2023-10-20 09:52:26.331905
19024,556,2023-10-20 09:52:26.909903
19025,556,2023-10-20 09:52:27.330906
19026,556,2023-10-20 09:52:27.909985
19027,556,2023-10-20 09:52:28.330907
19028,556,2023-10-20 09:52:28.910022
19029,819,2023-10-20 09:52:29.330917
19030,819,2023-10-20 09:52:29.909985
19031,819,2023-10-20 09:52:30.330902
19032,819,2023-10-20 09:52:30.909912
19033,1250,2023-10-20 09:52:31.330900
19034,1250,2023-10-20 09:52:31.910567
19035,1250,2023-10-20 09:52:32.330922
19036,1250,2023-10-20 09:52:32.909983
19037,1250,2023-10-20 09:52:33.330921
19038,1250,2023-10-20 09:52:33.909891
19039,1250,2023-10-20 09:52:34.331554
19040,1250,2023-10-20 09:52:34.909921
19041,1250,2023-10-20 09:52:35.330905
19042,1250,2023-10-20 09:52:35.909930
19043,1250,2023-10-20 09:52:36.330914
19044,1250,2023-10-20 09:52:36.910545
19045,1221,2023-10-20 09:52:37.330919
19046,1221,2023-10-20 09:52:37.910189
19047,1221,2023-10-20 09:52:38.330904
19048,1221,2023-10-20 09:52:38.909922
19049,1222,2023-10-20 09:52:39.330917
19050,1222,2023-10-20 09:52:39.909902
19051,1222,2023-10-20 09:52:40.330967
19052,1222,2023-10-20 09:52:40.909914
19053,982,2023-10-20 09:52:41.330908
19054,982,2023-10-20 09:52:41.909919
19055,982,2023-10-20 09:52:42.331988
19056,982,2023-10-20 09:52:42.909932
19057,980,2023-10-20 09:52:43.330911
19058,980,2023-10-20 09:52:43.909921
19059,980,2023-10-20 09:52:44.330907
19060,980,2023-10-20 09:52:44.909918
19061,1173,2023-10-20 09:52:45.330919
19062,1173,2023-10-20 09:52:45.909920
19063,1173,2023-10-20 09:52:46.331062
19064,1173,2023-10-20 09:52:46.909923
19065,1218,2023-10-20 09:52:47.332598
19066,1218,2023-10-20 09:52:47.909918
19067,1218,2023-10-20 09:52:48.330925
19068,1218,2023-10-20 09:52:48.910928
19069,1205,2023-10-20 09:52:49.330920
19070,1205,2023-10-20 09:52:49.909910
19071,1205,2023-10-20 09:52:50.330956
19072,1205,2023-10-20 09:52:50.909913
19073,1205,2023-10-20 09:52:51.330959
19074,1205,2023-10-20 09:52:51.909920
19075,1205,2023-10-20 09:52:52.330928
19076,1205,2023-10-20 09:52:52.909919
19077,1180,2023-10-20 09:52:53.330934
19078,1180,2023-10-20 09:52:53.909983
19079,1180,2023-10-20 09:52:54.330936
19080,1180,2023-10-20 09:52:54.909923
19081,1164,2023-10-20 09:52:55.330934
19082,1164,2023-10-20 09:52:55.909940
19083,1164,2023-10-20 09:52:56.331944
19084,1164,2023-10-20 09:52:56.909926
19085,1156,2023-10-20 09:52:57.330925
19086,1156,2023-10-20 09:52:57.909913
19087,1156,2023-10-20 09:52:58.330938
19088,1156,2023-10-20 09:52:58.909947
19089,1097,2023-10-20 09:52:59.330923
19090,1097,2023-10-20 09:52:59.909940
19091,1097,2023-10-20 09:53:00.330951
19092,1097,2023-10-20 09:53:00.909950
19093,1084,2023-10-20 09:53:01.330922
19094,1084,2023-10-20 09:53:01.909938
19095,1084,2023-10-20 09:53:02.330930
19096,1084,2023-10-20 09:53:02.909955
19097,1138,2023-10-20 09:53:03.330932
19098,1138,2023-10-20 09:53:03.909928
19099,1138,2023-10-20 09:53:04.330915
19100,616,2023-10-20 09:53:04.909940
19101,616,2023-10-20 09:53:05.330929
19102,616,2023-10-20 09:53:05.910127
19103,616,2023-10-20 09:53:06.330929
19104,616,2023-10-20 09:53:06.909932
19105,953,2023-10-20 09:53:07.330918
19106,953,2023-10-20 09:53:07.911549
19107,953,2023-10-20 09:53:08.330924
19108,953,2023-10-20 09:53:08.909951
19109,950,2023-10-20 09:53:09.330929
19110,950,2023-10-20 09:53:09.909923
19111,950,2023-10-20 09:53:10.330990
19112,950,2023-10-20 09:53:10.909946
19113,1080,2023-10-20 09:53:11.331954
19114,1080,2023-10-20 09:53:11.909927
19115,1080,2023-10-20 09:53:12.331022
19116,1080,2023-10-20 09:53:12.909931
19117,1182,2023-10-20 09:53:13.330940
19118,1182,2023-10-20 09:53:13.909943
19119,1182,2023-10-20 09:53:14.331000
19120,527,2023-10-20 09:53:14.909952
19121,527,2023-10-20 09:53:15.329940
19122,527,2023-10-20 09:53:15.909955
19123,527,2023-10-20 09:53:16.330932
19124,527,2023-10-20 09:53:16.909941
19125,934,2023-10-20 09:53:17.330926
19126,934,2023-10-20 09:53:17.909978
19127,934,2023-10-20 09:53:18.330955
19128,934,2023-10-20 09:53:18.909940
19129,1112,2023-10-20 09:53:19.330930
19130,1112,2023-10-20 09:53:19.909921
19131,1112,2023-10-20 09:53:20.330945
19132,1112,2023-10-20 09:53:20.909928
19133,1084,2023-10-20 09:53:21.330932
19134,1084,2023-10-20 09:53:21.909948
19135,1084,2023-10-20 09:53:22.335288
19136,1084,2023-10-20 09:53:22.909951
19137,1053,2023-10-20 09:53:23.330947
19138,1053,2023-10-20 09:53:23.909958
19139,1053,2023-10-20 09:53:24.330934
19140,496,2023-10-20 09:53:24.909932
19141,496,2023-10-20 09:53:25.331146
19142,496,2023-10-20 09:53:25.909978
19143,496,2023-10-20 09:53:26.330942
19144,374,2023-10-20 09:53:26.909951
19145,374,2023-10-20 09:53:27.331587
19146,374,2023-10-20 09:53:27.909932
19147,374,2023-10-20 09:53:28.333936
19148,809,2023-10-20 09:53:28.910010
19149,809,2023-10-20 09:53:29.330931
19150,809,2023-10-20 09:53:29.909939
19151,809,2023-10-20 09:53:30.330950
19152,534,2023-10-20 09:53:30.909947
19153,534,2023-10-20 09:53:31.331664
19154,534,2023-10-20 09:53:31.910935
19155,534,2023-10-20 09:53:32.330946
19156,544,2023-10-20 09:53:32.909952
19157,544,2023-10-20 09:53:33.330936
19158,544,2023-10-20 09:53:33.910739
19159,544,2023-10-20 09:53:34.330931
19160,599,2023-10-20 09:53:34.909949
19161,599,2023-10-20 09:53:35.330973
19162,599,2023-10-20 09:53:35.909951
19163,599,2023-10-20 09:53:36.330956
19164,473,2023-10-20 09:53:36.909933
19165,473,2023-10-20 09:53:37.330946
19166,473,2023-10-20 09:53:37.909952
19167,473,2023-10-20 09:53:38.331016
19168,473,2023-10-20 09:53:38.909947
19169,887,2023-10-20 09:53:39.330934
19170,887,2023-10-20 09:53:39.909948
19171,887,2023-10-20 09:53:40.332647
19172,887,2023-10-20 09:53:40.909973
19173,984,2023-10-20 09:53:41.330946
19174,984,2023-10-20 09:53:41.910961
19175,984,2023-10-20 09:53:42.330951
19176,588,2023-10-20 09:53:42.909941
19177,588,2023-10-20 09:53:43.330968
19178,588,2023-10-20 09:53:43.909955
19179,588,2023-10-20 09:53:44.330950
19180,802,2023-10-20 09:53:44.909950
19181,802,2023-10-20 09:53:45.330938
19182,802,2023-10-20 09:53:45.909936
19183,802,2023-10-20 09:53:46.330957
19184,918,2023-10-20 09:53:46.909937
19185,918,2023-10-20 09:53:47.330977
19186,918,2023-10-20 09:53:47.910043
19187,918,2023-10-20 09:53:48.330953
19188,474,2023-10-20 09:53:48.909981
19189,474,2023-10-20 09:53:49.330950
19190,474,2023-10-20 09:53:49.909947
19191,474,2023-10-20 09:53:50.330964
19192,618,2023-10-20 09:53:50.910017
19193,618,2023-10-20 09:53:51.330983
19194,618,2023-10-20 09:53:51.909956
19195,618,2023-10-20 09:53:52.330959
19196,614,2023-10-20 09:53:52.909957
19197,614,2023-10-20 09:53:53.331935
19198,614,2023-10-20 09:53:53.909947
19199,614,2023-10-20 09:53:54.330958
19200,586,2023-10-20 09:53:54.909962
19201,586,2023-10-20 09:53:55.331952
19202,586,2023-10-20 09:53:55.910021
19203,586,2023-10-20 09:53:56.330936
19204,410,2023-10-20 09:53:56.909952
19205,410,2023-10-20 09:53:57.330959
19206,410,2023-10-20 09:53:57.909957
19207,410,2023-10-20 09:53:58.331565
19208,713,2023-10-20 09:53:58.909970
19209,713,2023-10-20 09:53:59.331983
19210,713,2023-10-20 09:53:59.910152
19211,713,2023-10-20 09:54:00.330973
19212,546,2023-10-20 09:54:00.909937
19213,546,2023-10-20 09:54:01.330953
19214,546,2023-10-20 09:54:01.909983
19215,546,2023-10-20 09:54:02.330961
19216,408,2023-10-20 09:54:02.909968
19217,408,2023-10-20 09:54:03.331540
19218,408,2023-10-20 09:54:03.909984
19219,408,2023-10-20 09:54:04.330960
19220,470,2023-10-20 09:54:04.909947
19221,470,2023-10-20 09:54:05.330952
19222,470,2023-10-20 09:54:05.910013
19223,470,2023-10-20 09:54:06.330949
19224,608,2023-10-20 09:54:06.909980
19225,608,2023-10-20 09:54:07.330978
19226,608,2023-10-20 09:54:07.910114
19227,608,2023-10-20 09:54:08.331097
19228,912,2023-10-20 09:54:08.909960
19229,912,2023-10-20 09:54:09.330942
19230,912,2023-10-20 09:54:09.910548
19231,912,2023-10-20 09:54:10.331983
19232,943,2023-10-20 09:54:10.909954
19233,943,2023-10-20 09:54:11.331029
19234,943,2023-10-20 09:54:11.909978
19235,943,2023-10-20 09:54:12.331524
19236,958,2023-10-20 09:54:12.909968
19237,958,2023-10-20 09:54:13.330963
19238,958,2023-10-20 09:54:13.909964
19239,958,2023-10-20 09:54:14.330985
19240,942,2023-10-20 09:54:14.909965
19241,942,2023-10-20 09:54:15.331037
19242,942,2023-10-20 09:54:15.910004
19243,942,2023-10-20 09:54:16.331005
19244,833,2023-10-20 09:54:16.909954
19245,833,2023-10-20 09:54:17.330973
19246,833,2023-10-20 09:54:17.909953
19247,833,2023-10-20 09:54:18.330977
19248,887,2023-10-20 09:54:18.910509
19249,887,2023-10-20 09:54:19.330973
19250,887,2023-10-20 09:54:19.910059
19251,887,2023-10-20 09:54:20.331038
19252,908,2023-10-20 09:54:20.909984
19253,908,2023-10-20 09:54:21.331968
19254,908,2023-10-20 09:54:21.909972
19255,908,2023-10-20 09:54:22.330964
19256,891,2023-10-20 09:54:22.909968
19257,891,2023-10-20 09:54:23.330973
19258,891,2023-10-20 09:54:23.909970
19259,891,2023-10-20 09:54:24.330964
19260,911,2023-10-20 09:54:24.909973
19261,911,2023-10-20 09:54:25.331470
19262,911,2023-10-20 09:54:25.909990
19263,911,2023-10-20 09:54:26.330964
19264,862,2023-10-20 09:54:26.909993
19265,862,2023-10-20 09:54:27.330952
19266,862,2023-10-20 09:54:27.909992
19267,862,2023-10-20 09:54:28.330957
19268,879,2023-10-20 09:54:28.909971
19269,879,2023-10-20 09:54:29.330953
19270,879,2023-10-20 09:54:29.909973
19271,879,2023-10-20 09:54:30.330993
19272,860,2023-10-20 09:54:30.909969
19273,860,2023-10-20 09:54:31.330970
19274,860,2023-10-20 09:54:31.910587
19275,860,2023-10-20 09:54:32.331034
19276,831,2023-10-20 09:54:32.909970
19277,831,2023-10-20 09:54:33.330962
19278,831,2023-10-20 09:54:33.909988
19279,831,2023-10-20 09:54:34.330974
19280,823,2023-10-20 09:54:34.909990
19281,823,2023-10-20 09:54:35.330967
19282,823,2023-10-20 09:54:35.909994
19283,823,2023-10-20 09:54:36.330997
19284,827,2023-10-20 09:54:36.909986
19285,827,2023-10-20 09:54:37.331566
19286,827,2023-10-20 09:54:37.909981
19287,827,2023-10-20 09:54:38.331583
19288,837,2023-10-20 09:54:38.909980
19289,837,2023-10-20 09:54:39.331008
19290,837,2023-10-20 09:54:39.909998
19291,837,2023-10-20 09:54:40.330980
19292,863,2023-10-20 09:54:40.910442
19293,863,2023-10-20 09:54:41.330959
19294,863,2023-10-20 09:54:41.909978
19295,863,2023-10-20 09:54:42.330967
19296,850,2023-10-20 09:54:42.909975
19297,850,2023-10-20 09:54:43.332518
19298,850,2023-10-20 09:54:43.909958
19299,850,2023-10-20 09:54:44.330985
19300,799,2023-10-20 09:54:44.910643
19301,799,2023-10-20 09:54:45.330991
19302,799,2023-10-20 09:54:45.913990
19303,799,2023-10-20 09:54:46.330987
19304,813,2023-10-20 09:54:46.909975
19305,813,2023-10-20 09:54:47.334386
19306,813,2023-10-20 09:54:47.909999
19307,813,2023-10-20 09:54:48.330984
19308,801,2023-10-20 09:54:48.909988
19309,801,2023-10-20 09:54:49.330967
19310,801,2023-10-20 09:54:49.909993
19311,801,2023-10-20 09:54:50.330976
19312,774,2023-10-20 09:54:50.910124
19313,774,2023-10-20 09:54:51.331001
19314,774,2023-10-20 09:54:51.909999
19315,774,2023-10-20 09:54:52.330975
19316,779,2023-10-20 09:54:52.909966
19317,779,2023-10-20 09:54:53.330988
19318,779,2023-10-20 09:54:53.910596
19319,779,2023-10-20 09:54:54.332015
19320,791,2023-10-20 09:54:54.909989
19321,791,2023-10-20 09:54:55.330993
19322,791,2023-10-20 09:54:55.910005
19323,791,2023-10-20 09:54:56.330975
19324,771,2023-10-20 09:54:56.909983
19325,771,2023-10-20 09:54:57.333788
19326,771,2023-10-20 09:54:57.909996
19327,771,2023-10-20 09:54:58.330969
19328,745,2023-10-20 09:54:58.909998
19329,745,2023-10-20 09:54:59.330989
19330,745,2023-10-20 09:54:59.910003
19331,745,2023-10-20 09:55:00.330976
19332,742,2023-10-20 09:55:00.910003
19333,742,2023-10-20 09:55:01.331005
19334,742,2023-10-20 09:55:01.910001
19335,742,2023-10-20 09:55:02.331986
19336,752,2023-10-20 09:55:02.909982
19337,752,2023-10-20 09:55:03.331997
19338,752,2023-10-20 09:55:03.910204
19339,752,2023-10-20 09:55:04.331025
19340,731,2023-10-20 09:55:04.909988
19341,731,2023-10-20 09:55:05.331045
19342,731,2023-10-20 09:55:05.909994
19343,731,2023-10-20 09:55:06.330999
19344,721,2023-10-20 09:55:06.909990
19345,721,2023-10-20 09:55:07.333006
19346,721,2023-10-20 09:55:07.910001
19347,721,2023-10-20 09:55:08.331166
19348,716,2023-10-20 09:55:08.910451
19349,716,2023-10-20 09:55:09.331663
19350,716,2023-10-20 09:55:09.909960
19351,716,2023-10-20 09:55:10.331166
19352,753,2023-10-20 09:55:10.910439
19353,753,2023-10-20 09:55:11.330649
19354,753,2023-10-20 09:55:11.914214
19355,753,2023-10-20 09:55:12.331189
19356,740,2023-10-20 09:55:12.909445
19357,740,2023-10-20 09:55:13.330630
19358,740,2023-10-20 09:55:13.909961
19359,740,2023-10-20 09:55:14.331261
19360,732,2023-10-20 09:55:14.910462
19361,732,2023-10-20 09:55:15.331655
19362,732,2023-10-20 09:55:15.909951
19363,732,2023-10-20 09:55:16.331146
19364,718,2023-10-20 09:55:16.910468
19365,718,2023-10-20 09:55:17.332914
19366,718,2023-10-20 09:55:17.909931
19367,718,2023-10-20 09:55:18.331160
19368,699,2023-10-20 09:55:18.909479
19369,699,2023-10-20 09:55:19.331666
19370,699,2023-10-20 09:55:19.909968
19371,699,2023-10-20 09:55:20.331886
19372,690,2023-10-20 09:55:20.910461
19373,690,2023-10-20 09:55:21.331655
19374,690,2023-10-20 09:55:21.909955
19375,690,2023-10-20 09:55:22.331144
19376,716,2023-10-20 09:55:22.910444
19377,716,2023-10-20 09:55:23.331177
19378,716,2023-10-20 09:55:23.909938
19379,716,2023-10-20 09:55:24.331152
19380,732,2023-10-20 09:55:24.910462
